cotacao
1.327120
1.327080
1.327380
1.327210
1.327200
1.326990
1.326980
1.326770
1.326950
1.326990
1.326980
1.327070
1.326840
1.326980
1.326810
1.326800
1.326800
1.326840
1.326850
1.326800
1.326870
1.326920
